Customer_ID,Current_Net_Worth,Savings_Rate(%),Goal_Amount(₹),Primary_Financial_Goal,cluster,cluster_label
CUST202229,7273566.0,26.35,2350381.0,Retirement,3,Mid NW • Retirement
CUST202230,1302243.0,17.3,2547956.0,House,0,Mid NW • House
CUST202231,34279738.0,49.2,23847694.0,Retirement,4,High NW • Wealth (modest goals)
CUST202232,50752409.0,50.37,18113959.0,Retirement,4,High NW • Wealth (modest goals)
CUST202233,4182582.0,34.78,23259050.0,Retirement,1,High NW • Wealth (large goals)
CUST202234,41282282.0,52.64,8697722.0,Retirement,4,High NW • Wealth (modest goals)
CUST202235,958611.0,27.08,1872490.0,Education,2,Low NW • Education
CUST202236,2457187.0,24.06,2361243.0,Retirement,3,Mid NW • Retirement
CUST202237,14256766.0,29.47,2204640.0,House,0,Mid NW • House
CUST202238,33313086.0,46.31,23055507.0,Wealth,4,High NW • Wealth (modest goals)
CUST202239,287663.0,29.23,5604024.0,Education,2,Low NW • Education
CUST202240,284226.0,16.72,651738.0,Retirement,3,Mid NW • Retirement
CUST202241,2000757.0,22.77,914284.0,Retirement,3,Mid NW • Retirement
CUST202242,29092371.0,48.51,6526008.0,Wealth,4,High NW • Wealth (modest goals)
CUST202243,7530909.0,44.04,10184944.0,Wealth,1,High NW • Wealth (large goals)
CUST202244,2716967.0,19.35,3236025.0,House,0,Mid NW • House
CUST202245,7492520.0,28.53,5871278.0,Education,2,Low NW • Education
CUST202246,1506756.0,20.1,1800915.0,Education,2,Low NW • Education
CUST202247,18212345.0,37.59,29188800.0,Retirement,1,High NW • Wealth (large goals)
CUST202248,10268024.0,14.53,2303188.0,Retirement,3,Mid NW • Retirement
CUST202249,200901.0,15.38,1171738.0,Retirement,3,Mid NW • Retirement
CUST202250,2128433.0,15.54,2646818.0,House,0,Mid NW • House
CUST202251,4529124.0,19.76,2132399.0,Retirement,3,Mid NW • Retirement
CUST202252,8457169.0,23.29,3429901.0,House,0,Mid NW • House
CUST202253,1280621.0,24.25,2134279.0,House,0,Mid NW • House
CUST202254,4013225.0,10.76,1954590.0,Retirement,3,Mid NW • Retirement
CUST202255,1687052.0,21.15,5194244.0,Retirement,3,Mid NW • Retirement
CUST202256,1524242.0,20.76,4681423.0,Retirement,3,Mid NW • Retirement
CUST202257,291278.0,7.53,150309.0,Emergency_Fund,2,Low NW • Education
CUST202258,1154616.0,25.83,3408436.0,Retirement,3,Mid NW • Retirement
CUST202259,3634513.0,16.92,4145146.0,House,0,Mid NW • House
CUST202260,7401098.0,15.73,4659241.0,House,0,Mid NW • House
CUST202261,4029551.0,27.45,2700673.0,Retirement,3,Mid NW • Retirement
CUST202262,8578578.0,44.63,18136459.0,Wealth,1,High NW • Wealth (large goals)
CUST202263,-61568.0,18.72,2918609.0,Retirement,3,Mid NW • Retirement
CUST202264,-339808.0,12.83,3494394.0,Education,2,Low NW • Education
CUST202265,16831014.0,53.19,22530774.0,Retirement,1,High NW • Wealth (large goals)
CUST202266,6970429.0,19.39,4105644.0,Retirement,3,Mid NW • Retirement
CUST202267,5816249.0,15.31,977570.0,Retirement,3,Mid NW • Retirement
CUST202268,342907.0,14.34,5086724.0,Retirement,3,Mid NW • Retirement
CUST202269,3509706.0,12.81,2713939.0,House,0,Mid NW • House
CUST202270,3137779.0,10.26,4127253.0,Education,2,Low NW • Education
CUST202271,-567540.0,12.09,5543397.0,Retirement,3,Mid NW • Retirement
CUST202272,2453457.0,19.37,5722719.0,Retirement,3,Mid NW • Retirement
CUST202273,-171363.0,1.56,154016.0,Education,2,Low NW • Education
CUST202274,1487657.0,12.19,2637376.0,Retirement,3,Mid NW • Retirement
CUST202275,192977.0,43.78,6685109.0,Retirement,3,Mid NW • Retirement
CUST202276,287803.0,5.33,585081.0,Emergency_Fund,2,Low NW • Education
CUST202277,64807.0,25.77,3137783.0,Retirement,3,Mid NW • Retirement
CUST202278,66709.0,23.74,3776346.0,Retirement,3,Mid NW • Retirement
CUST202279,100633.0,19.13,849263.0,Education,2,Low NW • Education
CUST202280,36163036.0,33.62,16897240.0,Retirement,4,High NW • Wealth (modest goals)
CUST202281,1155908.0,12.08,3174318.0,House,0,Mid NW • House
CUST202282,4217977.0,14.09,5492351.0,House,0,Mid NW • House
CUST202283,2835158.0,12.85,3509792.0,Education,2,Low NW • Education
CUST202284,1777989.0,19.69,3058595.0,House,0,Mid NW • House
CUST202285,1941689.0,13.01,5827337.0,Retirement,3,Mid NW • Retirement
CUST202286,12010750.0,28.03,3988959.0,Retirement,3,Mid NW • Retirement
CUST202287,9218889.0,27.79,4350707.0,Retirement,3,Mid NW • Retirement
CUST202288,22014720.0,38.78,7237192.0,Retirement,4,High NW • Wealth (modest goals)
CUST202289,3066682.0,28.22,4133743.0,Retirement,3,Mid NW • Retirement
CUST202290,6304673.0,28.96,745610.0,Education,2,Low NW • Education
CUST202291,946250.0,11.65,2396965.0,House,0,Mid NW • House
CUST202292,3962122.0,26.97,3871310.0,House,0,Mid NW • House
CUST202293,15311155.0,36.54,2666633.0,Retirement,3,Mid NW • Retirement
CUST202294,4897054.0,15.85,4929634.0,Retirement,3,Mid NW • Retirement
CUST202295,16877245.0,31.1,20818660.0,Retirement,1,High NW • Wealth (large goals)
CUST202296,20233109.0,37.82,17770147.0,Wealth,1,High NW • Wealth (large goals)
CUST202297,4986864.0,18.74,5928518.0,Retirement,3,Mid NW • Retirement
CUST202298,-35084.0,14.53,775526.0,Retirement,3,Mid NW • Retirement
CUST202299,-349569.0,6.21,597789.0,Emergency_Fund,2,Low NW • Education
CUST202300,1693595.0,22.4,1331352.0,Retirement,3,Mid NW • Retirement
CUST202301,3490852.0,19.15,1375343.0,Retirement,3,Mid NW • Retirement
CUST202302,1876818.0,19.11,870945.0,House,0,Mid NW • House
CUST202303,-62367.0,12.37,1315806.0,Retirement,3,Mid NW • Retirement
CUST202304,19517276.0,31.27,24188654.0,Retirement,1,High NW • Wealth (large goals)
CUST202305,3666030.0,29.74,5234789.0,House,0,Mid NW • House
CUST202306,2781218.0,16.15,2771674.0,Retirement,3,Mid NW • Retirement
CUST202307,2415346.0,10.44,1276619.0,Education,2,Low NW • Education
CUST202308,40975262.0,46.68,8711031.0,Wealth,4,High NW • Wealth (modest goals)
CUST202309,4572650.0,25.72,5829675.0,House,0,Mid NW • House
CUST202310,3531274.0,24.59,1010263.0,House,0,Mid NW • House
CUST202311,16840425.0,51.76,15651174.0,Wealth,1,High NW • Wealth (large goals)
CUST202312,3782552.0,23.91,1344836.0,Retirement,3,Mid NW • Retirement
CUST202313,4383561.0,10.59,5369908.0,House,0,Mid NW • House
CUST202314,1546462.0,15.33,5017582.0,Retirement,3,Mid NW • Retirement
CUST202315,1156020.0,11.3,855522.0,Retirement,3,Mid NW • Retirement
CUST202316,112106.0,14.36,3099249.0,House,0,Mid NW • House
CUST202317,1904163.0,14.86,2471205.0,Retirement,3,Mid NW • Retirement
CUST202318,2076414.0,16.23,3150403.0,House,0,Mid NW • House
CUST202319,1092547.0,28.79,908895.0,Retirement,3,Mid NW • Retirement
CUST202320,6922528.0,17.95,3810638.0,Retirement,3,Mid NW • Retirement
CUST202321,184151.0,19.09,824092.0,Education,2,Low NW • Education
CUST202322,1323065.0,20.55,5916675.0,Retirement,3,Mid NW • Retirement
CUST202323,4959678.0,21.61,3530401.0,Retirement,3,Mid NW • Retirement
CUST202324,2840723.0,18.83,1644906.0,Retirement,3,Mid NW • Retirement
CUST202325,3095932.0,25.38,1932561.0,Retirement,3,Mid NW • Retirement
CUST202326,116665.0,21.69,3766448.0,House,0,Mid NW • House
CUST202327,-149884.0,10.63,5646659.0,House,0,Mid NW • House
CUST202328,2047312.0,11.84,5445461.0,Education,2,Low NW • Education
CUST202329,-475028.0,2.96,589972.0,Emergency_Fund,2,Low NW • Education
CUST202330,664288.0,23.76,2029185.0,Education,2,Low NW • Education
CUST202331,-155494.0,10.68,3657982.0,Retirement,3,Mid NW • Retirement
CUST202332,1939170.0,13.96,4538833.0,Retirement,3,Mid NW • Retirement
CUST202333,14711032.0,28.38,3038786.0,House,0,Mid NW • House
CUST202334,4030656.0,20.9,4012963.0,Retirement,3,Mid NW • Retirement
CUST202335,27969007.0,33.38,10921146.0,House,4,High NW • Wealth (modest goals)
CUST202336,37732020.0,49.45,13223898.0,Wealth,4,High NW • Wealth (modest goals)
CUST202337,8649281.0,29.12,3776177.0,Education,2,Low NW • Education
CUST202338,309695.0,23.4,1882393.0,Retirement,3,Mid NW • Retirement
CUST202339,3613345.0,24.91,1815708.0,Retirement,3,Mid NW • Retirement
CUST202340,-205158.0,35.38,3921377.0,Wealth,0,Mid NW • House
CUST202341,191058.0,19.21,617521.0,Retirement,3,Mid NW • Retirement
CUST202342,752103.0,18.87,2430538.0,House,0,Mid NW • House
CUST202343,-44815.0,12.4,956025.0,Retirement,3,Mid NW • Retirement
CUST202344,305808.0,8.93,140234.0,Emergency_Fund,2,Low NW • Education
CUST202345,4910923.0,13.65,5379765.0,House,0,Mid NW • House
CUST202346,3954039.0,15.02,3972613.0,House,0,Mid NW • House
CUST202347,7052387.0,32.45,12811142.0,House,0,Mid NW • House
CUST202348,5077501.0,29.29,3305409.0,House,0,Mid NW • House
CUST202349,11940.0,19.72,4459324.0,House,0,Mid NW • House
CUST202350,1107196.0,19.02,594051.0,Retirement,3,Mid NW • Retirement
CUST202351,270273.0,5.49,281141.0,Emergency_Fund,2,Low NW • Education
CUST202352,135793.0,33.6,14247706.0,Retirement,1,High NW • Wealth (large goals)
CUST202353,3818317.0,29.78,2750101.0,Education,2,Low NW • Education
CUST202354,7722418.0,23.1,2989485.0,Retirement,3,Mid NW • Retirement
CUST202355,663916.0,19.41,4299131.0,House,0,Mid NW • House
CUST202356,12370844.0,22.06,5597266.0,House,0,Mid NW • House
CUST202357,1593731.0,10.26,511709.0,House,0,Mid NW • House
CUST202358,-351904.0,2.68,257385.0,Emergency_Fund,2,Low NW • Education
CUST202359,3136165.0,15.36,3463759.0,Education,2,Low NW • Education
CUST202360,-182676.0,14.31,4584039.0,Education,2,Low NW • Education
CUST202361,12518102.0,22.42,1209367.0,Education,2,Low NW • Education
CUST202362,5017976.0,21.94,3234419.0,House,0,Mid NW • House
CUST202363,189320.0,2.4,192470.0,Education,2,Low NW • Education
CUST202364,8262160.0,22.13,5357250.0,Education,2,Low NW • Education
CUST202365,895668.0,22.97,1215033.0,Education,2,Low NW • Education
CUST202366,1186769.0,12.4,3130712.0,Education,2,Low NW • Education
CUST202367,50057058.0,50.15,25984324.0,Wealth,4,High NW • Wealth (modest goals)
CUST202368,15766033.0,27.66,1615710.0,Education,2,Low NW • Education
CUST202369,2318450.0,25.23,3139354.0,Retirement,3,Mid NW • Retirement
CUST202370,1660539.0,23.67,3925796.0,Retirement,3,Mid NW • Retirement
CUST202371,11293658.0,22.36,3912179.0,Retirement,3,Mid NW • Retirement
CUST202372,2956204.0,19.14,3615512.0,House,0,Mid NW • House
CUST202373,218845.0,10.35,5224479.0,House,0,Mid NW • House
CUST202374,13441763.0,29.54,3816658.0,Retirement,3,Mid NW • Retirement
CUST202375,12619387.0,33.83,15418470.0,Retirement,1,High NW • Wealth (large goals)
CUST202376,1889303.0,15.31,1101862.0,Education,2,Low NW • Education
CUST202377,1782937.0,26.46,3404529.0,Retirement,3,Mid NW • Retirement
CUST202378,48276465.0,44.71,3230890.0,Wealth,4,High NW • Wealth (modest goals)
CUST202379,6536299.0,13.41,5215787.0,Retirement,3,Mid NW • Retirement
CUST202380,4699852.0,17.27,595309.0,House,0,Mid NW • House
CUST202381,-394069.0,12.56,802777.0,House,0,Mid NW • House
CUST202382,10902.0,11.43,4913462.0,Education,2,Low NW • Education
CUST202383,6098256.0,25.49,1416046.0,House,0,Mid NW • House
CUST202384,2848180.0,17.29,2859094.0,House,0,Mid NW • House
CUST202385,-264457.0,21.6,5474190.0,House,0,Mid NW • House
CUST202386,2518414.0,28.66,2259003.0,Retirement,3,Mid NW • Retirement
CUST202387,-263656.0,14.39,1005691.0,Retirement,3,Mid NW • Retirement
CUST202388,10037669.0,25.52,1358617.0,Retirement,3,Mid NW • Retirement
CUST202389,359068.0,28.44,1470595.0,Retirement,3,Mid NW • Retirement
CUST202390,5338435.0,21.23,3588895.0,Education,2,Low NW • Education
CUST202391,3334570.0,28.0,1088070.0,Education,2,Low NW • Education
CUST202392,3372258.0,18.79,1913688.0,Retirement,3,Mid NW • Retirement
CUST202393,7401.0,12.24,2589209.0,Education,2,Low NW • Education
CUST202394,561342.0,17.39,3337785.0,Education,2,Low NW • Education
CUST202395,7161350.0,27.62,1858701.0,Retirement,3,Mid NW • Retirement
CUST202396,-362106.0,24.35,3444658.0,Retirement,3,Mid NW • Retirement
CUST202397,3756988.0,34.95,21220370.0,Retirement,1,High NW • Wealth (large goals)
CUST202398,182187.0,19.63,3653089.0,House,0,Mid NW • House
CUST202399,12555052.0,28.9,3847630.0,Retirement,3,Mid NW • Retirement
CUST202400,22048547.0,52.18,10689161.0,Retirement,4,High NW • Wealth (modest goals)
CUST202401,-28457.0,4.56,522514.0,Emergency_Fund,2,Low NW • Education
CUST202402,1268774.0,12.47,885990.0,House,0,Mid NW • House
CUST202403,951290.0,14.46,5488588.0,Retirement,3,Mid NW • Retirement
CUST202404,-61531.0,19.81,3910813.0,House,0,Mid NW • House
CUST202405,1379359.0,10.92,2612448.0,Retirement,3,Mid NW • Retirement
CUST202406,174288.0,14.18,3381321.0,Education,2,Low NW • Education
CUST202407,2833687.0,19.86,2099129.0,House,0,Mid NW • House
CUST202408,63900.0,31.55,24022436.0,Retirement,1,High NW • Wealth (large goals)
CUST202409,3595923.0,19.24,5665055.0,Retirement,3,Mid NW • Retirement
CUST202410,2505247.0,18.6,3646554.0,House,0,Mid NW • House
CUST202411,4027461.0,16.0,1638755.0,Retirement,3,Mid NW • Retirement
CUST202412,4742542.0,26.18,4513704.0,Retirement,3,Mid NW • Retirement
CUST202413,2612825.0,14.52,5616041.0,House,0,Mid NW • House
CUST202414,360071.0,6.29,235976.0,Emergency_Fund,2,Low NW • Education
CUST202415,5687198.0,25.87,3960874.0,Retirement,3,Mid NW • Retirement
CUST202416,5215697.0,21.81,879554.0,Education,2,Low NW • Education
CUST202417,552238.0,10.04,5842107.0,Retirement,3,Mid NW • Retirement
CUST202418,2988158.0,14.08,1930702.0,Retirement,3,Mid NW • Retirement
CUST202419,-730593.0,29.62,1358155.0,Retirement,3,Mid NW • Retirement
CUST202420,8431462.0,24.47,2399552.0,House,0,Mid NW • House
CUST202421,4364855.0,27.22,5737344.0,House,0,Mid NW • House
CUST202422,6261743.0,10.92,4440130.0,Retirement,3,Mid NW • Retirement
CUST202423,40637116.0,47.6,6189550.0,House,4,High NW • Wealth (modest goals)
CUST202424,4683069.0,28.67,4134472.0,Retirement,3,Mid NW • Retirement
CUST202425,7558052.0,19.66,5636401.0,Retirement,3,Mid NW • Retirement
CUST202426,2066908.0,16.25,5915304.0,Education,2,Low NW • Education
CUST202427,9792661.0,24.39,1511384.0,House,0,Mid NW • House
CUST202428,3614616.0,34.06,24399416.0,Wealth,1,High NW • Wealth (large goals)
CUST202429,3507374.0,13.35,3343643.0,House,0,Mid NW • House
CUST202430,2987715.0,25.57,5423433.0,Retirement,3,Mid NW • Retirement
CUST202431,5449252.0,29.52,5240572.0,Retirement,3,Mid NW • Retirement
CUST202432,2282435.0,11.52,3673473.0,House,0,Mid NW • House
CUST202433,-168416.0,24.91,5734239.0,House,0,Mid NW • House
CUST202434,18726483.0,28.53,4765906.0,House,0,Mid NW • House
CUST202435,-190032.0,21.96,3333218.0,Education,2,Low NW • Education
CUST202436,4239959.0,18.39,2775018.0,House,0,Mid NW • House
CUST202437,-133694.0,2.0,289247.0,Emergency_Fund,2,Low NW • Education
CUST202438,8314465.0,17.22,2334965.0,Retirement,3,Mid NW • Retirement
CUST202439,54231085.0,44.44,3382835.0,Wealth,4,High NW • Wealth (modest goals)
CUST202440,9859630.0,24.41,3986256.0,Education,2,Low NW • Education
CUST202441,26188687.0,55.12,3669098.0,Wealth,4,High NW • Wealth (modest goals)
CUST202442,33843060.0,36.39,14415967.0,Wealth,4,High NW • Wealth (modest goals)
CUST202443,3628875.0,26.33,5153115.0,Retirement,3,Mid NW • Retirement
CUST202444,2208727.0,21.96,4328175.0,House,0,Mid NW • House
CUST202445,9176404.0,28.93,5927618.0,Retirement,3,Mid NW • Retirement
CUST202446,1651063.0,27.87,5650830.0,Retirement,3,Mid NW • Retirement
CUST202447,5064784.0,22.53,4419195.0,Education,2,Low NW • Education
CUST202448,1384787.0,24.18,4118108.0,Retirement,3,Mid NW • Retirement
CUST202449,1069008.0,11.99,3966601.0,Retirement,3,Mid NW • Retirement
CUST202450,4090728.0,25.73,3716149.0,Retirement,3,Mid NW • Retirement
CUST202451,3484310.0,19.57,4945666.0,Retirement,3,Mid NW • Retirement
CUST202452,4823043.0,55.01,25365324.0,Wealth,1,High NW • Wealth (large goals)
CUST202453,31839026.0,51.92,5155816.0,House,4,High NW • Wealth (modest goals)
CUST202454,7409556.0,19.89,4152010.0,House,0,Mid NW • House
CUST202455,3293755.0,21.78,4994646.0,Retirement,3,Mid NW • Retirement
CUST202456,2224311.0,13.53,5784319.0,House,0,Mid NW • House
CUST202457,7936724.0,25.9,3565413.0,House,0,Mid NW • House
CUST202458,1673905.0,12.25,2104412.0,House,0,Mid NW • House
CUST202459,3626377.0,13.76,1628410.0,Retirement,3,Mid NW • Retirement
CUST202460,1975999.0,10.56,4254604.0,Retirement,3,Mid NW • Retirement
CUST202461,2694082.0,14.29,4348012.0,Education,2,Low NW • Education
CUST202462,23670770.0,54.97,29082509.0,Retirement,1,High NW • Wealth (large goals)
CUST202463,450953.0,23.29,1593842.0,House,0,Mid NW • House
CUST202464,27301648.0,53.82,8529720.0,Wealth,4,High NW • Wealth (modest goals)
CUST202465,2732283.0,11.29,5608747.0,Retirement,3,Mid NW • Retirement
CUST202466,-188554.0,15.54,4856924.0,Retirement,3,Mid NW • Retirement
CUST202467,-175772.0,15.54,1028047.0,Education,2,Low NW • Education
CUST202468,-87158.0,6.32,193254.0,Emergency_Fund,2,Low NW • Education
CUST202469,6742023.0,14.75,5446443.0,Education,2,Low NW • Education
CUST202470,3284124.0,26.08,2198919.0,Retirement,3,Mid NW • Retirement
CUST202471,4002837.0,10.49,5267252.0,Retirement,3,Mid NW • Retirement
CUST202472,27850816.0,47.18,8402953.0,House,4,High NW • Wealth (modest goals)
CUST202473,27630025.0,58.82,6728124.0,Retirement,4,High NW • Wealth (modest goals)
CUST202474,3387407.0,17.65,5323552.0,Retirement,3,Mid NW • Retirement
CUST202475,7978633.0,44.48,16881062.0,Wealth,1,High NW • Wealth (large goals)
CUST202476,22291884.0,40.48,11690993.0,Wealth,1,High NW • Wealth (large goals)
CUST202477,3842002.0,22.38,4255999.0,House,0,Mid NW • House
CUST202478,1690424.0,26.27,4962002.0,Retirement,3,Mid NW • Retirement
CUST202479,618728.0,17.53,1245482.0,House,0,Mid NW • House
CUST202480,1476620.0,26.8,3393515.0,House,0,Mid NW • House
CUST202481,-28739.0,14.96,2814475.0,Retirement,3,Mid NW • Retirement
CUST202482,-638956.0,20.32,4342505.0,House,0,Mid NW • House
CUST202483,10748556.0,23.83,4074762.0,House,0,Mid NW • House
CUST202484,-242341.0,6.87,161695.0,Education,2,Low NW • Education
CUST202485,25199690.0,47.22,8520167.0,Retirement,4,High NW • Wealth (modest goals)
CUST202486,11499317.0,29.92,4053591.0,House,0,Mid NW • House
CUST202487,1691228.0,21.15,4533963.0,Retirement,3,Mid NW • Retirement
CUST202488,163277.0,21.45,5044599.0,Retirement,3,Mid NW • Retirement
CUST202489,13623696.0,20.29,2445086.0,House,0,Mid NW • House
CUST202490,1033059.0,19.09,2606723.0,Education,2,Low NW • Education
CUST202491,2450682.0,20.63,4848664.0,Retirement,3,Mid NW • Retirement
CUST202492,849782.0,22.04,1188130.0,House,0,Mid NW • House
CUST202493,4483178.0,21.0,3998104.0,House,0,Mid NW • House
CUST202494,7665488.0,25.14,1032807.0,House,0,Mid NW • House
CUST202495,2664920.0,28.89,4715503.0,Retirement,3,Mid NW • Retirement
CUST202496,4149546.0,12.42,4625890.0,Education,2,Low NW • Education
CUST202497,2688606.0,18.88,1716421.0,Education,2,Low NW • Education
CUST202498,38454799.0,51.36,20563950.0,Wealth,4,High NW • Wealth (modest goals)
CUST202499,177907.0,11.02,743887.0,Retirement,3,Mid NW • Retirement
CUST202500,8012712.0,20.53,1207408.0,House,0,Mid NW • House
CUST202501,7025241.0,26.41,4183231.0,Retirement,3,Mid NW • Retirement
CUST202502,-73861.0,14.04,1222401.0,House,0,Mid NW • House
CUST202503,3696852.0,27.21,5183596.0,Education,2,Low NW • Education
CUST202504,143378.0,22.87,4684869.0,Education,2,Low NW • Education
CUST202505,3171808.0,22.76,3198398.0,Retirement,3,Mid NW • Retirement
CUST202506,1704396.0,13.82,5559361.0,Retirement,3,Mid NW • Retirement
CUST202507,1324323.0,22.52,1476027.0,Education,2,Low NW • Education
CUST202508,9038626.0,27.3,2912186.0,Education,2,Low NW • Education
CUST202509,3582811.0,20.11,3081858.0,Retirement,3,Mid NW • Retirement
CUST202510,15597338.0,46.17,25148758.0,Wealth,1,High NW • Wealth (large goals)
CUST202511,70423.0,27.84,5318317.0,Education,2,Low NW • Education
CUST202512,1525509.0,12.06,4209246.0,Retirement,3,Mid NW • Retirement
CUST202513,1988071.0,25.13,4388841.0,Education,2,Low NW • Education
CUST202514,4041863.0,16.95,4362628.0,Retirement,3,Mid NW • Retirement
CUST202515,2347191.0,20.73,2799260.0,House,0,Mid NW • House
CUST202516,460287.0,15.93,2963151.0,House,0,Mid NW • House
CUST202517,655136.0,17.31,5218190.0,House,0,Mid NW • House
CUST202518,54430.0,10.67,2162421.0,House,0,Mid NW • House
CUST202519,4217431.0,18.99,2439053.0,House,0,Mid NW • House
CUST202520,1903812.0,13.34,3728479.0,Retirement,3,Mid NW • Retirement
CUST202521,758356.0,26.97,5699856.0,Education,2,Low NW • Education
CUST202522,569795.0,17.17,5131383.0,Education,2,Low NW • Education
CUST202523,3246098.0,26.3,1915968.0,Education,2,Low NW • Education
CUST202524,15003912.0,45.02,9481662.0,Retirement,1,High NW • Wealth (large goals)
CUST202525,5504526.0,15.69,5594715.0,Retirement,3,Mid NW • Retirement
CUST202526,1535388.0,22.03,1881023.0,Retirement,3,Mid NW • Retirement
CUST202527,644879.0,25.64,4620274.0,House,0,Mid NW • House
CUST202528,90864.0,22.99,3998771.0,House,0,Mid NW • House
CUST202529,10557737.0,42.8,27274441.0,House,1,High NW • Wealth (large goals)
CUST202530,50541861.0,58.38,3294632.0,Retirement,4,High NW • Wealth (modest goals)
CUST202531,32823654.0,52.7,4147451.0,House,4,High NW • Wealth (modest goals)
CUST202532,2802608.0,17.55,3838280.0,Education,2,Low NW • Education
CUST202533,4513848.0,28.45,1261362.0,House,0,Mid NW • House
CUST202534,-90278.0,11.12,2030824.0,House,0,Mid NW • House
CUST202535,2984090.0,19.03,1415854.0,Education,2,Low NW • Education
CUST202536,25834470.0,35.78,8090073.0,Wealth,4,High NW • Wealth (modest goals)
CUST202537,214468.0,18.85,4729966.0,Retirement,3,Mid NW • Retirement
CUST202538,821555.0,11.98,1512307.0,Retirement,3,Mid NW • Retirement
CUST202539,13183665.0,45.41,22369740.0,Retirement,1,High NW • Wealth (large goals)
CUST202540,4451150.0,12.93,1189001.0,Retirement,3,Mid NW • Retirement
CUST202541,2520700.0,10.29,5516111.0,Retirement,3,Mid NW • Retirement
CUST202542,161138.0,26.2,1093196.0,House,0,Mid NW • House
CUST202543,48048169.0,58.24,5816546.0,House,4,High NW • Wealth (modest goals)
CUST202544,19222.0,14.58,1125093.0,Retirement,3,Mid NW • Retirement
CUST202545,8381738.0,29.53,3508283.0,Retirement,3,Mid NW • Retirement
CUST202546,2343580.0,16.86,2321699.0,Education,2,Low NW • Education
CUST202547,17854598.0,52.28,26591543.0,Retirement,1,High NW • Wealth (large goals)
CUST202548,462242.0,27.39,4110480.0,Retirement,3,Mid NW • Retirement
CUST202549,15594443.0,44.53,5513070.0,Wealth,1,High NW • Wealth (large goals)
CUST202550,15725236.0,56.35,28348141.0,House,1,High NW • Wealth (large goals)
CUST202551,5707248.0,26.79,1703986.0,Retirement,3,Mid NW • Retirement
CUST202552,16688.0,22.3,4125897.0,House,0,Mid NW • House
CUST202553,5456425.0,15.58,4330763.0,Education,2,Low NW • Education
CUST202554,8218296.0,44.84,24560486.0,House,1,High NW • Wealth (large goals)
CUST202555,2288699.0,14.21,3443948.0,Retirement,3,Mid NW • Retirement
CUST202556,6010701.0,28.59,4278134.0,Retirement,3,Mid NW • Retirement
CUST202557,8675373.0,23.82,5961048.0,House,0,Mid NW • House
CUST202558,3801273.0,29.8,3656670.0,Retirement,3,Mid NW • Retirement
CUST202559,2209399.0,15.06,1167380.0,House,0,Mid NW • House
CUST202560,4736160.0,29.99,4194940.0,Education,2,Low NW • Education
CUST202561,58248819.0,48.01,26969996.0,Retirement,4,High NW • Wealth (modest goals)
CUST202562,2516571.0,13.2,3758829.0,Retirement,3,Mid NW • Retirement
CUST202563,7697435.0,15.71,1804001.0,Retirement,3,Mid NW • Retirement
CUST202564,3063103.0,22.99,936226.0,Retirement,3,Mid NW • Retirement
CUST202565,19260247.0,44.36,5244391.0,House,4,High NW • Wealth (modest goals)
CUST202566,183139.0,27.93,4735805.0,Retirement,3,Mid NW • Retirement
CUST202567,472273.0,1.72,266415.0,Emergency_Fund,2,Low NW • Education
CUST202568,2827425.0,26.37,3500289.0,Retirement,3,Mid NW • Retirement
CUST202569,2664695.0,19.45,3517749.0,Retirement,3,Mid NW • Retirement
CUST202570,4822188.0,24.91,1807325.0,Retirement,3,Mid NW • Retirement
CUST202571,96909.0,50.41,28615628.0,Retirement,1,High NW • Wealth (large goals)
CUST202572,1794484.0,17.48,764984.0,Retirement,3,Mid NW • Retirement
CUST202573,1557826.0,24.47,4749025.0,Education,2,Low NW • Education
CUST202574,6017580.0,13.93,3786866.0,House,0,Mid NW • House
CUST202575,846741.0,13.47,5086212.0,House,0,Mid NW • House
CUST202576,2986477.0,21.89,1005899.0,House,0,Mid NW • House
CUST202577,1294335.0,12.92,5553754.0,Retirement,3,Mid NW • Retirement
CUST202578,13142210.0,24.89,3830913.0,House,0,Mid NW • House
CUST202579,1884575.0,11.65,4053616.0,House,0,Mid NW • House
CUST202580,5718560.0,29.95,3046111.0,House,0,Mid NW • House
CUST202581,2799930.0,19.28,504527.0,Retirement,3,Mid NW • Retirement
CUST202582,4910502.0,14.42,4498863.0,Retirement,3,Mid NW • Retirement
CUST202583,10326079.0,22.8,2540214.0,House,0,Mid NW • House
CUST202584,5888198.0,25.45,875366.0,House,0,Mid NW • House
CUST202585,121103.0,22.66,2835472.0,Retirement,3,Mid NW • Retirement
CUST202586,6232648.0,15.5,5243545.0,House,0,Mid NW • House
CUST202587,886030.0,13.33,1584543.0,Retirement,3,Mid NW • Retirement
CUST202588,3498955.0,17.81,2802731.0,Retirement,3,Mid NW • Retirement
CUST202589,6468334.0,14.92,5912628.0,House,0,Mid NW • House
CUST202590,-166643.0,8.54,415743.0,Emergency_Fund,2,Low NW • Education
CUST202591,121879.0,26.39,1110957.0,Education,2,Low NW • Education
CUST202592,1990099.0,25.69,5524223.0,House,0,Mid NW • House
CUST202593,21928726.0,39.66,22132857.0,Wealth,1,High NW • Wealth (large goals)
CUST202594,2113098.0,10.89,3051551.0,House,0,Mid NW • House
CUST202595,1953628.0,25.73,2442034.0,Retirement,3,Mid NW • Retirement
CUST202596,-542499.0,12.77,1928456.0,House,0,Mid NW • House
